stop_id,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,level_id,platform_code,asw_node_id,asw_stop_id,zone_region_type
U105Z1P,"Druhanická",50.072281,14.652829,"P",,0,,0,,A,105,1,1
U105Z1,"Druhanická",50.072281,14.652829,"B",,0,,0,,A,105,1,1
U106Z1P,"Opatov",50.027439,14.507685,"P",,0,,0,,A,106,1,1
U106Z1,"Opatov",50.027439,14.507685,"B",,0,,0,,A,106,1,1
U106Z2P,"Opatov",50.027660,14.507668,"P",,0,,0,,B,106,2,1
U106Z4P,"Opatov",50.027615,14.508279,"P",,0,,0,,G,106,4,1
U106Z4,"Opatov",50.027615,14.508279,"B",,0,,0,,G,106,4,1
U106Z6P,"Opatov",50.028233,14.508051,"P",,0,,0,,F,106,6,1
U106Z101P,"Opatov",50.027950,14.509173,"P",,0,U106S1,1,U106L1,1,106,101,1
U106Z102P,"Opatov",50.027829,14.509208,"P",,0,U106S1,1,U106L1,2,106,102,1
U107Z1P,"Škola Dubeč",50.063251,14.591401,"P",,0,,0,,A,107,1,1
U107Z1,"Škola Dubeč",50.063251,14.591401,"B",,0,,0,,A,107,1,1
U107Z2P,"Škola Dubeč",50.062584,14.590551,"P",,0,,0,,B,107,2,1
U107Z2,"Škola Dubeč",50.062584,14.590551,"B",,0,,0,,B,107,2,1
U108Z1P,"Dubeček",50.056019,14.580068,"P",,0,,0,,A,108,1,1
U108Z1,"Dubeček",50.056019,14.580068,"B",,0,,0,,A,108,1,1
U108Z2P,"Dubeček",50.055969,14.579818,"P",,0,,0,,B,108,2,1
U108Z2,"Dubeček",50.055969,14.579818,"B",,0,,0,,B,108,2,1
U109Z1P,"Důstojnické domy",50.124271,14.531975,"P",,0,,0,,A,109,1,1
U109Z1,"Důstojnické domy",50.124271,14.531975,"0",,0,,0,,A,109,1,1
U109Z2P,"Důstojnické domy",50.124702,14.532351,"P",,0,,0,,B,109,2,1
U109Z2,"Důstojnické domy",50.124702,14.532351,"0",,0,,0,,B,109,2,1
U110Z1P,"Dvorce",50.047726,14.414384,"P",,0,,1,,A,110,1,1
U110Z2P,"Dvorce",50.047184,14.413954,"P",,0,,1,,B,110,2,1
U110Z5P,"Dvorce",50.047138,14.415039,"P",,0,,0,,E,110,5,1
U110Z6P,"Dvorce",50.046898,14.414905,"P",,0,,0,,F,110,6,1
U110Z7P,"Dvorce",50.046543,14.415036,"P",,0,,0,,G,110,7,1
U110Z8P,"Dvorce",50.046661,14.415370,"P",,0,,0,,H,110,8,1
U110Z11P,"Dvorce",50.047832,14.412725,"P",,0,,1,,K,110,11,1
U111Z1P,"Výhledské náměstí",50.135090,14.373318,"P",,0,,0,,A,111,1,1
U111Z2P,"Výhledské náměstí",50.134983,14.373234,"P",,0,,0,,B,111,2,1
U112Z1P,"Dyrinka",50.107651,14.374467,"P",,0,,0,,A,112,1,1
U112Z2P,"Dyrinka",50.108246,14.374950,"P",,0,,0,,B,112,2,1
U113Z1P,"Hlušičkova",50.064014,14.316410,"P",,0,,1,,A,113,1,1
U113Z2P,"Hlušičkova",50.063713,14.315658,"P",,0,,1,,B,113,2,1
U113Z3P,"Hlušičkova",50.063915,14.315872,"P",,0,,0,,C,113,3,1
U113Z3,"Hlušičkova",50.063915,14.315872,"0",,0,,0,,C,113,3,1
U113Z4P,"Hlušičkova",50.063950,14.316500,"P",,0,,0,,D,113,4,1
U113Z4,"Hlušičkova",50.063950,14.316500,"0",,0,,0,,D,113,4,1
U114Z1P,"Krystalová",50.155960,14.522528,"P",,0,,0,,A,114,1,1
U114Z1,"Krystalová",50.155960,14.522528,"B",,0,,0,,A,114,1,1
U114Z3P,"Krystalová",50.154758,14.522334,"P",,0,,0,,C,114,3,1
U114Z3,"Krystalová",50.154758,14.522334,"B",,0,,0,,C,114,3,1
U115Z1P,"Nádraží Holešovice",50.109669,14.437530,"P",,0,,1,,G,115,1,1
U115Z2P,"Nádraží Holešovice",50.109966,14.437506,"P",,0,,1,,H,115,2,1
U115Z3P,"Nádraží Holešovice",50.108181,14.439998,"P",,0,,1,,A,115,3,1
U115Z4P,"Nádraží Holešovice",50.108082,14.440874,"P",,0,,1,,B,115,4,1
U115Z6P,"Nádraží Holešovice",50.108814,14.439855,"P",,0,,0,,V,115,6,1
U115Z8P,"Nádraží Holešovice",50.108662,14.440871,"P",,0,,0,,D,115,8,1
U115Z9P,"Nádraží Holešovice",50.108440,14.440919,"P",,0,,0,,C,115,9,1
U115Z11P,"Nádraží Holešovice",50.110004,14.437736,"P",,0,,0,,I,115,11,1
U115Z51P,"Nádraží Holešovice",50.109837,14.437235,"P",,0,,0,,J,115,51,1
U115Z101P,"Nádraží Holešovice",50.109027,14.440167,"P",,0,U115S1,1,U115L1,1,115,101,1
U115Z102P,"Nádraží Holešovice",50.108964,14.439976,"P",,0,U115S1,1,U115L1,2,115,102,1
U116Z1P,"Farkáň",50.060257,14.380244,"P",,0,,0,,A,116,1,1
U116Z2P,"Farkáň",50.060299,14.380507,"P",,0,,0,,B,116,2,1
U117Z1P,"Filmové ateliéry Barrandov",50.031197,14.392292,"P",,0,,0,,A,117,1,1
U117Z2P,"Filmové ateliéry Barrandov",50.030918,14.392295,"P",,0,,0,,B,117,2,1
U117Z3P,"Filmové ateliéry Barrandov",50.031021,14.391694,"P",,0,,0,,C,117,3,1
U118Z1P,"Flora",50.077919,14.461516,"P",,0,,1,,A,118,1,1
U118Z2P,"Flora",50.077881,14.462435,"P",,0,,1,,B,118,2,1
U118Z3P,"Flora",50.078342,14.460897,"P",,0,,0,,C,118,3,1
U118Z4P,"Flora",50.078320,14.460634,"P",,0,,0,,D,118,4,1
U118Z101P,"Flora",50.078187,14.462714,"P",,0,U118S1,2,U118L2,1,118,101,1
U118Z102P,"Flora",50.078388,14.462637,"P",,0,U118S1,2,U118L2,2,118,102,1
U120Z1P,"Frančíkova",50.010834,14.356817,"P",,0,,0,,A,120,1,1
U120Z1,"Frančíkova",50.010834,14.356817,"0",,0,,0,,A,120,1,1
U120Z2P,"Frančíkova",50.010349,14.356934,"P",,0,,0,,B,120,2,1
U120Z2,"Frančíkova",50.010349,14.356934,"0",,0,,0,,B,120,2,1
U121Z1P,"Franty Kocourka",50.060650,14.403367,"P",,0,,0,,A,121,1,1
U122Z1P,"Náměstí U Lva",50.035419,14.315799,"P",,0,,0,,A,122,1,1
U122Z1,"Náměstí U Lva",50.035419,14.315799,"0",,0,,0,,A,122,1,1
U122Z2P,"Náměstí U Lva",50.035187,14.315555,"P",,0,,0,,B,122,2,1
U122Z2,"Náměstí U Lva",50.035187,14.315555,"0",,0,,0,,B,122,2,1
U123Z1P,"Fruta",50.043068,14.582101,"P",,0,,0,,A,123,1,1
U123Z1,"Fruta",50.043068,14.582101,"B",,0,,0,,A,123,1,1
U123Z2P,"Fruta",50.043900,14.580935,"P",,0,,0,,B,123,2,1
U123Z2,"Fruta",50.043900,14.580935,"B",,0,,0,,B,123,2,1
U124Z1P,"Filosofská",50.021999,14.428267,"P",,0,,0,,A,124,1,1
U124Z2P,"Filosofská",50.021835,14.428134,"P",,0,,0,,B,124,2,1
U125Z1P,"Fryčovická",50.139416,14.505138,"P",,0,,0,,A,125,1,1
U125Z1,"Fryčovická",50.139416,14.505138,"0",,0,,0,,A,125,1,1
U125Z2P,"Fryčovická",50.139141,14.504693,"P",,0,,0,,B,125,2,1
U125Z2,"Fryčovická",50.139141,14.504693,"0",,0,,0,,B,125,2,1
U126Z1P,"Nádraží Podbaba",50.112713,14.394073,"P",,0,,0,,A,126,1,1
U126Z1,"Nádraží Podbaba",50.112713,14.394073,"B",,0,,0,,A,126,1,1
U126Z2P,"Nádraží Podbaba",50.111187,14.394086,"P",,0,,1,,B,126,2,1
U126Z2,"Nádraží Podbaba",50.111187,14.394086,"B",,0,,1,,B,126,2,1
U126Z3P,"Nádraží Podbaba",50.111931,14.394122,"P",,0,,1,,C,126,3,1
U127Z1P,"Na Staré cestě",50.038338,14.441990,"P",,0,,0,,A,127,1,1
U127Z2P,"Na Staré cestě",50.038773,14.441196,"P",,0,,0,,B,127,2,1
U128Z1P,"Habrová",50.087940,14.491486,"P",,0,,0,,A,128,1,1
U128Z2P,"Habrová",50.087814,14.490669,"P",,0,,0,,B,128,2,1
U128Z3P,"Habrová",50.087894,14.490422,"P",,0,,0,,C,128,3,1
U129Z1P,"Hadovitá",50.051556,14.456737,"P",,0,,0,,A,129,1,1
U129Z2P,"Hadovitá",50.051506,14.457562,"P",,0,,0,,B,129,2,1
U130Z1P,"Hadovka",50.099422,14.375146,"P",,0,,1,,A,130,1,1
U130Z2P,"Hadovka",50.099552,14.375713,"P",,0,,1,,B,130,2,1
U131Z1P,"Hájek",50.050518,14.628084,"P",,0,,0,,A,131,1,1
U131Z1,"Hájek",50.050518,14.628084,"B",,0,,0,,A,131,1,1
U131Z2P,"Hájek",50.049686,14.628131,"P",,0,,0,,B,131,2,1
U131Z2,"Hájek",50.049686,14.628131,"B",,0,,0,,B,131,2,1
U132Z1P,"Hájová",50.017349,14.652584,"P",,0,,0,,A,132,1,1
U132Z2P,"Hájová",50.017517,14.652834,"P",,0,,0,,B,132,2,1
U133Z1P,"Hanspaulka",50.104206,14.372982,"P",,0,,0,,A,133,1,1
U133Z2P,"Hanspaulka",50.105167,14.373067,"P",,0,,0,,B,133,2,1
U134Z1P,"Nádraží Libeň",50.102112,14.502190,"P",,0,,1,,A,134,1,1
U134Z2P,"Nádraží Libeň",50.101997,14.502460,"P",,0,,1,,B,134,2,1
U134Z3P,"Harfa",50.101692,14.505527,"P",,0,,2,,F,134,3,1
U134Z4P,"Nádraží Libeň",50.101173,14.502564,"P",,0,,0,,D,134,4,1
U134Z5P,"Nádraží Libeň",50.101551,14.503235,"P",,0,,0,,C,134,5,1
U134Z8P,"Harfa",50.101440,14.504172,"P",,0,,2,,V,134,8,1
U134Z51P,"Nádraží Libeň",50.102184,14.501788,"P",,0,,0,,Z1,134,51,1
U134Z51,"Nádraží Libeň",50.102184,14.501788,"0",,0,,0,,Z1,134,51,1
U134Z55P,"Harfa",50.101837,14.504364,"P",,0,,0,,Z5,134,55,1
U134Z55,"Harfa",50.101837,14.504364,"0",,0,,0,,Z5,134,55,1
U135Z1P,"Hloubětín",50.106178,14.536691,"P",,0,,1,,A,135,1,1
U135Z2P,"Hloubětín",50.106171,14.537567,"P",,0,,1,,B,135,2,1
U135Z3P,"Hloubětín",50.105801,14.538586,"P",,0,,0,,C,135,3,1
U135Z4P,"Hloubětín",50.106033,14.537479,"P",,0,,0,,D,135,4,1
U135Z4,"Hloubětín",50.106033,14.537479,"0",,0,,0,,D,135,4,1
U135Z5P,"Hloubětín",50.106285,14.536817,"P",,0,,0,,E,135,5,1
U135Z5,"Hloubětín",50.106285,14.536817,"0",,0,,0,,E,135,5,1
U135Z101P,"Hloubětín",50.106767,14.536460,"P",,0,U135S1,1,U135L2,1,135,101,1
U135Z102P,"Hloubětín",50.106603,14.536410,"P",,0,U135S1,1,U135L2,2,135,102,1
U136Z1P,"Lnářská",50.028248,14.597964,"P",,0,,0,,A,136,1,1
U136Z1,"Lnářská",50.028248,14.597964,"B",,0,,0,,A,136,1,1
U136Z2P,"Lnářská",50.028168,14.597087,"P",,0,,0,,B,136,2,1
U136Z2,"Lnářská",50.028168,14.597087,"B",,0,,0,,B,136,2,1
U137Z1P,"Hejtmanská",50.105392,14.557034,"P",,0,,0,,A,137,1,1
U137Z2P,"Hejtmanská",50.105293,14.557206,"P",,0,,0,,B,137,2,1
U138Z1P,"Pražské Jezulátko",50.085659,14.404176,"P",,0,,1,,A,138,1,1
U138Z2P,"Tyršův dům",50.084187,14.404471,"P",,0,,1,,B,138,2,1
U139Z1P,"Hercovka",50.122074,14.451224,"P",,0,,2,,A,139,1,1
U139Z2P,"Hercovka",50.121853,14.453302,"P",,0,,2,,B,139,2,1
U140Z1P,"Park Maxe van der Stoela",50.090679,14.385545,"P",,0,,1,,A,140,1,1
U140Z2P,"Park Maxe van der Stoela",50.090084,14.385859,"P",,0,,1,,B,140,2,1
U140Z3P,"Hládkov",50.088699,14.387568,"P",,0,,2,,C,140,3,1
U140Z5P,"Park Maxe van der Stoela",50.089836,14.386212,"P",,0,,0,,E,140,5,1
U140Z6P,"Park Maxe van der Stoela",50.089699,14.386004,"P",,0,,0,,F,140,6,1
U141Z1P,"Hlavní",50.046227,14.487617,"P",,0,,0,,A,141,1,1
U141Z2P,"Hlavní",50.046890,14.486773,"P",,0,,0,,B,141,2,1
U141Z3P,"Hlavní",50.047073,14.486565,"P",,0,,0,,C,141,3,1
U142Z1P,"Hlavní nádraží",50.086082,14.435114,"P",,0,,1,,A,142,1,1
U142Z2P,"Hlavní nádraží",50.085693,14.435928,"P",,0,,1,,B,142,2,1
U142Z3P,"Hlavní nádraží",50.082943,14.434783,"P",,0,,0,,G,142,3,1
U142Z4P,"Hlavní nádraží",50.083218,14.434601,"P",,0,,0,,H,142,4,1
U142Z5P,"Hlavní nádraží",50.083115,14.434893,"P",,0,,0,,F,142,5,1
U142Z51P,"Hlavní nádraží",50.086067,14.433492,"P",,0,,0,,Z1,142,51,1
U142Z52P,"Hlavní nádraží",50.086933,14.435909,"P",,0,,0,,Z2,142,52,1
U142Z101P,"Hlavní nádraží",50.083495,14.434156,"P",,0,U142S1,1,U142L1,1,142,101,1
U142Z102P,"Hlavní nádraží",50.083515,14.434089,"P",,0,U142S1,1,U142L1,2,142,102,1
U143Z1P,"Hlohová",50.056435,14.502001,"P",,0,,0,,A,143,1,1
U143Z2P,"Hlohová",50.056351,14.502267,"P",,0,,0,,B,143,2,1
U144Z1P,"Starý Hloubětín",50.104649,14.529970,"P",,0,,1,,A,144,1,1
U144Z2P,"Starý Hloubětín",50.104706,14.530711,"P",,0,,1,,B,144,2,1
U144Z3P,"Starý Hloubětín",50.105412,14.529278,"P",,0,,1,,C,144,3,1
U144Z4P,"Starý Hloubětín",50.104836,14.529287,"P",,0,,1,,D,144,4,1
U144Z5P,"Starý Hloubětín",50.104347,14.529913,"P",,0,,1,,F,144,5,1
U144Z6P,"Starý Hloubětín",50.104019,14.530208,"P",,0,,1,,V,144,6,1
U144Z55P,"Starý Hloubětín",50.104740,14.529984,"P",,0,,0,,H11,144,55,1
U144Z55,"Starý Hloubětín",50.104740,14.529984,"0",,0,,0,,H11,144,55,1
U144Z56P,"Starý Hloubětín",50.104313,14.529303,"P",,0,,0,,H12,144,56,1
U144Z56,"Starý Hloubětín",50.104313,14.529303,"0",,0,,0,,H12,144,56,1
U145Z1P,"Mladějovská",50.132549,14.560350,"P",,0,,0,,A,145,1,1
U145Z1,"Mladějovská",50.132549,14.560350,"B",,0,,0,,A,145,1,1
U145Z2P,"Mladějovská",50.132706,14.560447,"P",,0,,0,,B,145,2,1
U145Z2,"Mladějovská",50.132706,14.560447,"B",,0,,0,,B,145,2,1
U146Z1P,"Nádraží Hlubočepy",50.041031,14.393783,"P",,0,,0,,A,146,1,1
U146Z2P,"Nádraží Hlubočepy",50.041523,14.394589,"P",,0,,0,,B,146,2,1
U147Z1P,"Hlubočepy",50.043129,14.405602,"P",,0,,1,,A,147,1,1
U147Z2P,"Hlubočepy",50.042942,14.404579,"P",,0,,1,,B,147,2,1
U147Z3P,"Hlubočepy",50.041595,14.404302,"P",,0,,0,,C,147,3,1
U147Z4P,"Hlubočepy",50.042194,14.404858,"P",,0,,0,,D,147,4,1
U147Z5P,"Hlubočepy",50.042213,14.404682,"P",,0,,1,,E,147,5,1
U147Z6P,"Hlubočepy",50.041714,14.404222,"P",,0,,1,,F,147,6,1
U147Z7P,"Hlubočepy",50.042767,14.404498,"P",,0,,0,,G,147,7,1
U147Z8P,"Hlubočepy",50.042667,14.404396,"P",,0,,0,,H,147,8,1
U148Z1P,"Holečkova",50.074677,14.395329,"P",,0,,0,,A,148,1,1
U148Z2P,"Holečkova",50.074318,14.395817,"P",,0,,0,,B,148,2,1
U149Z1P,"Stará Holyně",50.029781,14.357157,"P",,0,,0,,A,149,1,1
U149Z2P,"Stará Holyně",50.029629,14.356709,"P",,0,,0,,B,149,2,1
U149Z11P,"Stará Holyně",50.029781,14.357157,"P",,0,,0,,A,149,11,1
U149Z12P,"Stará Holyně",50.029629,14.356709,"P",,0,,0,,B,149,12,1
U150Z1P,"Weberova",50.073502,14.355500,"P",,0,,0,,A,150,1,1
U150Z2P,"Weberova",50.073502,14.356250,"P",,0,,0,,B,150,2,1
U151Z1P,"Horčičkova",50.032001,14.534417,"P",,0,,0,,A,151,1,1
U151Z1,"Horčičkova",50.032001,14.534417,"0",,0,,0,,A,151,1,1
U151Z2P,"Horčičkova",50.031784,14.533734,"P",,0,,0,,B,151,2,1
U151Z2,"Horčičkova",50.031784,14.533734,"0",,0,,0,,B,151,2,1
U152Z1P,"Horky",50.061451,14.446627,"P",,0,,1,,A,152,1,1
U152Z2P,"Horky",50.061672,14.445897,"P",,0,,1,,B,152,2,1
U153Z1P,"Horní cesta",50.033268,14.396450,"P",,0,,0,,A,153,1,1
U154Z1P,"Boloňská",50.047184,14.555700,"P",,0,,0,,A,154,1,1
U154Z2P,"Boloňská",50.047977,14.556713,"P",,0,,0,,B,154,2,1
U154Z3P,"Boloňská",50.048248,14.556579,"P",,0,,0,,C,154,3,1
U154Z4P,"Boloňská",50.047501,14.555667,"P",,0,,0,,D,154,4,1
U155Z1,"Na Kovárně",50.117825,14.628025,"B",,0,,0,,A,155,1,1
U155Z2,"Na Kovárně",50.118034,14.628745,"B",,0,,0,,B,155,2,1
U156Z1P,"Průchova",50.062386,14.365967,"P",,0,,0,,A,156,1,1
U156Z2P,"Průchova",50.062599,14.366417,"P",,0,,0,,B,156,2,1
U157Z1P,"Bořislavka",50.098522,14.364550,"P",,0,,1,,A,157,1,1
U157Z2P,"Bořislavka",50.098568,14.363780,"P",,0,,1,,B,157,2,1
U157Z3P,"Bořislavka",50.098717,14.364141,"P",,0,,0,,D,157,3,1
U157Z4P,"Bořislavka",50.099052,14.364686,"P",,0,,0,,F,157,4,1
U157Z5,"Bořislavka",50.098679,14.363597,"B",,0,,0,,C,157,5,1
U157Z6P,"Bořislavka",50.099133,14.364849,"P",,0,,0,,G,157,6,1
U157Z8P,"Bořislavka",50.097649,14.364435,"P",,0,,0,,I,157,8,1
U157Z9P,"Bořislavka",50.098251,14.364928,"P",,0,,0,,J,157,9,1
U157Z74,"Bořislavka",50.099052,14.364686,"B",,0,,0,,F,157,74,1
U157Z101P,"Bořislavka",50.098321,14.362893,"P",,0,U157S1,1,U157L2,1,157,101,1
U157Z102P,"Bořislavka",50.098434,14.362868,"P",,0,U157S1,1,U157L2,2,157,102,1
U158Z1P,"Hostavice",50.090218,14.563484,"P",,0,,0,,A,158,1,1
U158Z2P,"Hostavice",50.090023,14.563176,"P",,0,,0,,B,158,2,1
U159Z1P,"Benice",50.013569,14.604985,"P",,0,,0,,A,159,1,1
U159Z2P,"Benice",50.013397,14.605335,"P",,0,,0,,B,159,2,1
U159Z2,"Benice",50.013397,14.605335,"B",,0,,0,,B,159,2,1
U159Z4,"Benice",50.013351,14.605070,"B",,0,,0,,D,159,4,1
U160Z1P,"Hostivařské náměstí",50.050117,14.526300,"P",,0,,0,,A,160,1,1
U160Z2P,"Hostivařské náměstí",50.050133,14.526434,"P",,0,,0,,B,160,2,1
U161Z1P,"Hostýnská",50.081066,14.495532,"P",,0,,0,,A,161,1,1
U161Z2P,"Hostýnská",50.081318,14.495517,"P",,0,,0,,B,161,2,1
U162Z5P,"Čínská",50.109020,14.394732,"P",,0,,0,,E,162,5,1
U162Z5,"Čínská",50.109020,14.394732,"0",,0,,0,,E,162,5,1
U162Z6P,"Čínská",50.108837,14.394092,"P",,0,,0,,F,162,6,1
U162Z6,"Čínská",50.108837,14.394092,"0",,0,,0,,F,162,6,1
U163Z1P,"Hradčanská",50.097298,14.404873,"P",,0,,1,,A,163,1,1
U163Z2P,"Hradčanská",50.097210,14.403853,"P",,0,,1,,B,163,2,1
U163Z5P,"Hradčanská",50.098183,14.405351,"P",,0,,0,,D,163,5,1
U163Z6P,"Hradčanská",50.098118,14.405217,"P",,0,,0,,C,163,6,1
U163Z9P,"Hradčanská",50.097340,14.406089,"P",,0,,0,,F,163,9,1
U163Z10P,"Hradčanská",50.096996,14.402766,"P",,0,,0,,L,163,10,1
U163Z101P,"Hradčanská",50.097342,14.403122,"P",,0,U163S1,2,U163L2,1,163,101,1
U163Z102P,"Hradčanská",50.097544,14.403233,"P",,0,U163S1,2,U163L2,2,163,102,1
U164Z3,"Hrnčíře",49.996857,14.517644,"B",,0,,0,,C,164,3,1
U164Z4,"Hrnčíře",49.998913,14.517195,"B",,0,,0,,D,164,4,1
U165Z1,"Hrnčířský hřbitov",50.001091,14.516322,"B",,0,,0,,A,165,1,1
U165Z2P,"Hrnčířský hřbitov",50.003056,14.516518,"P",,0,,0,,B,165,2,1
U165Z2,"Hrnčířský hřbitov",50.003056,14.516518,"B",,0,,0,,B,165,2,1
U165Z3P,"Hrnčířský hřbitov",50.002827,14.515069,"P",,0,,0,,C,165,3,1
U165Z5,"Hrnčířský hřbitov",50.002335,14.517851,"B",,0,,0,,E,165,5,1
U166Z1P,"Toulcův dvůr",50.047852,14.519084,"P",,0,,0,,A,166,1,1
U166Z2P,"Toulcův dvůr",50.047752,14.519601,"P",,0,,0,,B,166,2,1
U167Z1P,"Ďáblický hřbitov",50.137398,14.478769,"P",,0,,0,,A,167,1,1
U167Z1,"Ďáblický hřbitov",50.137398,14.478769,"0",,0,,0,,A,167,1,1
U167Z2P,"Ďáblický hřbitov",50.137779,14.478662,"P",,0,,0,,B,167,2,1
U167Z2,"Ďáblický hřbitov",50.137779,14.478662,"0",,0,,0,,B,167,2,1
U168Z1P,"Hřebenka",50.075100,14.390350,"P",,0,,0,,A,168,1,1
U168Z2P,"Hřebenka",50.075069,14.389874,"P",,0,,0,,B,168,2,1
U169Z1P,"Hříbková",50.020401,14.580467,"P",,0,,0,,A,169,1,1
U169Z2P,"Hříbková",50.020618,14.579918,"P",,0,,0,,B,169,2,1
U170Z1P,"Hulická",50.077766,14.660268,"P",,0,,0,,A,170,1,1
U170Z1,"Hulická",50.077766,14.660268,"B",,0,,0,,A,170,1,1
U170Z2P,"Hulická",50.077282,14.659950,"P",,0,,0,,B,170,2,1
U170Z2,"Hulická",50.077282,14.659950,"B",,0,,0,,B,170,2,1
U170Z3P,"Hulická",50.077980,14.660114,"P",,0,,0,,C,170,3,1
U171Z1P,"Letecké muzeum",50.125816,14.535701,"P",,0,,0,,A,171,1,1
U171Z1,"Letecké muzeum",50.125816,14.535701,"0",,0,,0,,A,171,1,1
U171Z2P,"Letecké muzeum",50.126167,14.536084,"P",,0,,0,,B,171,2,1
U171Z2,"Letecké muzeum",50.126167,14.536084,"0",,0,,0,,B,171,2,1
U172Z1P,"Viktoria Žižkov",50.085091,14.444494,"P",,0,,1,,A,172,1,1
U172Z2P,"Viktoria Žižkov",50.084938,14.445333,"P",,0,,1,,B,172,2,1
U172Z5P,"Viktoria Žižkov",50.084759,14.443450,"P",,0,,0,,C,172,5,1
U172Z6P,"Viktoria Žižkov",50.084896,14.443458,"P",,0,,0,,D,172,6,1
U172Z51P,"Viktoria Žižkov",50.085140,14.444512,"P",,0,,0,,A,172,51,1
U172Z52P,"Viktoria Žižkov",50.084923,14.445118,"P",,0,,0,,B,172,52,1
U173Z1P,"Hutě",50.108414,14.558508,"P",,0,,0,,A,173,1,1
U173Z1,"Hutě",50.108414,14.558508,"0",,0,,0,,A,173,1,1
U173Z2P,"Hutě",50.108841,14.556442,"P",,0,,0,,B,173,2,1
U173Z2,"Hutě",50.108841,14.556442,"0",,0,,0,,B,173,2,1
U174Z1P,"Hutmanka",50.057121,14.369313,"P",,0,,0,,A,174,1,1
U174Z2P,"Hutmanka",50.056583,14.369612,"P",,0,,0,,B,174,2,1
U174Z3P,"Nádraží Jinonice",50.056435,14.370859,"P",,0,,0,,C,174,3,1
U174Z4P,"Nádraží Jinonice",50.056671,14.370912,"P",,0,,0,,D,174,4,1
U176Z1P,"Hybšmanka",50.077950,14.380450,"P",,0,,0,,A,176,1,1
U176Z2P,"Hybšmanka",50.077919,14.381950,"P",,0,,0,,B,176,2,1
U177Z1P,"Výzkumný ústav vodohospodářský",50.115559,14.393279,"P",,0,,0,,A,177,1,1
U177Z1,"Výzkumný ústav vodohospodářský",50.115559,14.393279,"B",,0,,0,,A,177,1,1
U177Z2P,"Výzkumný ústav vodohospodářský",50.116722,14.391808,"P",,0,,0,,B,177,2,1
U177Z2,"Výzkumný ústav vodohospodářský",50.116722,14.391808,"B",,0,,0,,B,177,2,1
U178Z1P,"Sídliště Zličín",50.060455,14.292969,"P",,0,,0,,A,178,1,1
U178Z1,"Sídliště Zličín",50.060455,14.292969,"B",,0,,0,,A,178,1,1
U178Z2P,"Sídliště Zličín",50.060040,14.293532,"P",,0,,0,,B,178,2,1
U178Z2,"Sídliště Zličín",50.060040,14.293532,"B",,0,,0,,B,178,2,1
U179Z1P,"Vinořský hřbitov",50.145336,14.581401,"P",,0,,0,,A,179,1,1
U179Z1,"Vinořský hřbitov",50.145336,14.581401,"B",,0,,0,,A,179,1,1
U179Z2P,"Vinořský hřbitov",50.144867,14.580351,"P",,0,,0,,B,179,2,1
U179Z2,"Vinořský hřbitov",50.144867,14.580351,"B",,0,,0,,B,179,2,1
U179Z3P,"Vinořský hřbitov",50.144581,14.578815,"P",,0,,0,,C,179,3,1
U179Z3,"Vinořský hřbitov",50.144581,14.578815,"B",,0,,0,,C,179,3,1
U179Z4P,"Vinořský hřbitov",50.144352,14.579201,"P",,0,,0,,D,179,4,1
U179Z4,"Vinořský hřbitov",50.144352,14.579201,"B",,0,,0,,D,179,4,1
U180Z1P,"Chmelnice",50.092556,14.486961,"P",,0,,1,,A,180,1,1
U180Z2P,"Chmelnice",50.092487,14.485838,"P",,0,,1,,B,180,2,1
U181Z1P,"Chodovec",50.039528,14.490439,"P",,0,,0,,A,181,1,1
U181Z2P,"Chodovec",50.039764,14.490617,"P",,0,,0,,B,181,2,1
U182Z1P,"Na Petynce",50.088619,14.380890,"P",,0,,0,,A,182,1,1
U182Z2P,"Na Petynce",50.087753,14.381809,"P",,0,,0,,B,182,2,1
U183Z1P,"Chodovská",50.056896,14.468380,"P",,0,,1,,A,183,1,1
U183Z2P,"Chodovská",50.056847,14.469275,"P",,0,,1,,B,183,2,1
U183Z3P,"Chodovská",50.056210,14.471488,"P",,0,,0,,C,183,3,1
U183Z4P,"Chodovská",50.056248,14.471794,"P",,0,,0,,D,183,4,1
U184Z1P,"Škola Radlice",50.060017,14.394000,"P",,0,,0,,A,184,1,1
U184Z2P,"Škola Radlice",50.060307,14.395023,"P",,0,,0,,B,184,2,1
U184Z3P,"Škola Radlice",50.059486,14.393484,"P",,0,,1,,C,184,3,1
U184Z4P,"Škola Radlice",50.059448,14.392871,"P",,0,,1,,D,184,4,1
U184Z13P,"Škola Radlice",50.059486,14.393484,"P",,0,,1,,C,184,13,1
U184Z14P,"Škola Radlice",50.059448,14.392871,"P",,0,,1,,D,184,14,1
U185Z1P,"Točná",49.972801,14.431801,"P",,0,,0,,A,185,1,1
U185Z2P,"Točná",49.972549,14.431750,"P",,0,,0,,B,185,2,1
U185Z2,"Točná",49.972549,14.431750,"B",,0,,0,,B,185,2,1
U185Z11,"Točná",49.972801,14.431801,"B",,0,,0,,A,185,11,1
U186Z1,"Cholupický vrch",49.994152,14.434934,"B",,0,,0,,A,186,1,1
U186Z2,"Cholupický vrch",49.994484,14.434451,"B",,0,,0,,B,186,2,1
U187Z1P,"Chotkovy sady",50.095024,14.409066,"P",,0,,2,,A,187,1,1
